관계는,1352.7
서브,1353.0
집하,1357.5
또,1357.8
싸우지,1358.1
마,1358.4
이런,1358.5
가게가,1359.0
있을,1359.3
때,1359.6
힙합의,1359.7
관계로,1360.3
표시를,1360.7
해요,1361.1
클래스들이,1361.3
개통,1362.6
재가,1363.1
되어,1363.3
있는,1363.5
게,1363.8
있는데,1363.9
예를,1364.0
들어서,1365.4
지금,1365.7
보면,1365.9
트랙,1366.4
하드디스크,1368.7
하드디스크,1369.7
내는,1370.5
쓰레기,1371.5
있고,1372.0
그냥,1372.3
섹터가,1372.9
있어요,1373.4
하드디스크,1373.7
1통을,1374.3
데,1375.2
있으면,1375.3
이렇게,1375.7
이렇게,1377.0
이렇게,1377.3
이렇게,1377.4
해,1378.3
가지고,1380.0
요게,1380.1
요게,1381.0
3,1384.6
합니다,1384.8
그래서,1385.1
요렇게,1386.7
이렇게,1388.7
고리처럼,1389.4
된,1390.0
게,1390.2
틀린데,1390.4
우리가,1390.9
운동장에서,1391.4
트레이더,1392.2
온다는,1392.5
게,1392.9
그런,1393.1
게,1393.6
여기서,1393.7
하드디스크,1394.4
에다가,1395.4
데이터를,1395.7
읽을,1397.6
때,1398.1
돌면서,1398.3
쓰고,1400.1
그다음에,1400.8
어떤,1401.5
회사,1402.4
회장,1402.6
하나도,1402.8
안,1403.6
시켜요,1403.7
가장,1404.3
큰,1405.1
개념은,1405.3
디스크,1405.8
그다음,1406.2
개념이,1407.7
트랙,1408.8
그다음,1409.7
개념이,1410.5
섹터의,1411.2
개념이야,1411.8
여기,1412.7
보면,1413.3
디스크,1413.6
밑에,1414.5
섹터,1417.2
섹터가,1418.1
이렇게,1419.0
이런,1419.7
관계를,1423.2
관계로,1423.6
하고요,1424.7
경기라고,1425.1
하고,1425.9
영어로,1426.2
어그리게이션,1427.8
일하면,1428.6
어그리게이션,1429.1
여기에,1429.7
들어가는,1433.4
말은,1433.7
최근영,1433.9
전체,1435.7
개념,1437.1
영어로만,1437.5
써,1439.2
줄게요,1439.3
혼자,1439.6
콜,1440.6
전체,1440.7
전체,1443.0
개념과,1444.1
부분,1444.6
개념,1445.3
여기,1446.6
밑에는,1448.4
파트,1448.9
전체,1449.5
개념과,1453.6
부분,1455.0
개념,1455.8
관계를,1456.4
표시는,1458.4
어떻게,1462.3
하냐면요?,1462.4
예매,1463.1
이상해서,1464.2
표시는,1464.6
여긴,1465.1
안,1467.5
나오네,1467.6
나오네,1467.9
잠깐만.,1472.7
여기,1474.7
나오네,1475.5
이따가,1475.7
남긴,1477.6
할,1478.0
텐데,1478.1
먼저,1478.3
설명을,1479.2
하면은,1479.6
이런,1480.0
말은,1481.8
무,1482.1
그림을,1482.3
습니다,1483.9
마름모,1484.2
모양의,1484.6
도형을,1485.1
에서,1486.1
전체,1488.3
부분에,1490.1
마름모가,1490.6
붙어,1491.1
있어요,1491.3
이게,1491.6
혼동될,1492.3
수가,1492.7
있는데,1492.9
전체의,1493.2
부분이,1495.2
이렇게,1495.7
있으면,1496.2
전체,1496.8
쪽에,1497.5
많은,1497.8
거,1498.0
있어요,1498.2
이쪽에다,1498.5
그러면은,1500.1
완전,1500.9
다른,1501.9
얘기가,1502.1
돼요,1502.5
그래서,1502.7
마름모,1503.1
는,1504.1
무조건,1504.2
전체,1504.5
에다가,1505.2
붙인다,1505.9
그리고,1507.3
보면,1508.5
두,1510.7
가지가,1510.9
있다,1511.2
하나는,1511.4
흰색,1511.8
마름모,1512.9
또,1513.5
하나는,1514.3
검은색,1514.6
마름모의,1515.3
이거는,1515.8
책에,1517.3
없는,1517.5
내용인데,1517.6
왜,1518.1
내가,1519.0
이,1519.6
책을,1519.8
봐도,1520.1
왜,1520.5
이,1520.9
설명이,1521.2
없는지를,1521.7
해서,1522.2
이건,1525.0
책을,1525.6
봐도,1525.9
안,1526.1
나올,1526.2
텐데,1526.4
그,1526.7
얘기는,1528.2
적어야,1528.6
된다,1530.3
드리죠,1530.5
뭔가,1534.6
좀,1535.9
빠진,1536.1
거,1536.4
같아,1536.4
설명을,1536.7
하면,1539.9
그,1540.3
하얀색,1540.6
하얀색,1541.8
그,1542.6
말은,1543.3
분은,1544.0
약한,1544.3
까만색,1545.9
마름모는,1548.5
강한결합,1549.6
에,1550.7
약,1550.8
한,1550.9
개랑,1552.6
하는,1552.8
거야,1553.2
약,1553.4
먹으,1554.4
한계라면,1555.2
말까,1556.0
약한결합,1556.4
은,1558.0
아,1558.3
2주를,1559.6
만약에,1560.5
튀어나왔을,1560.9
때,1561.4
둘,1561.5
다,1563.7
살,1563.9
수,1564.0
있는,1564.1
거,1564.4
무슨,1564.5
말인지,1566.8
모르겠다,1567.0
있다,1567.3
예를,1568.5
들면,1568.7
강남,1569.5
계란은,1571.5
두,1571.9
개를,1572.3
딱,1572.6
떨어뜨리면,1572.7
한쪽은,1573.4
부분부분,1576.3
쪽이,1578.5
되겠죠,1578.8
9분,1579.1
쪽은,1579.5
죽어요,1579.9
기능을,1581.1
못,1583.2
합니다,1583.3
기능을,1583.6
못,1585.6
해요,1585.8
그러면,1586.0
여기,1587.9
예,1588.7
제가,1588.9
아마,1589.1
있을,1589.4
거야,1589.6
어떤,1589.9
여자를,1590.7
드릴게요,1591.0
약간,1593.1
기생,1594.5
재생합니다.,1594.9
기생충,1595.7
바이러스,1596.5
이런,1598.0
건데,1599.1
기생충,1599.2
안,1600.7
숙주가,1600.9
죽음이라는,1601.3
더,1601.8
이상,1602.6
팔찌,1602.8
못하죠,1603.0
바이러스도,1603.5
죽으면,1604.4
더,1604.9
이상,1605.7
팔지,1605.9
못,1606.2
해요.,1606.3
걸린,1606.5
사람이,1608.0
죽으면,1608.3
그,1608.6
코로나바이러스는,1609.0
그대로,1609.9
춥습니다.,1610.3
근데,1610.7
만약에,1611.6
어떤,1612.0
바이러스는,1612.9
숙주가,1613.4
죽었는데,1614.7
제가,1615.2
나왔고,1616.3
돌아다니다가,1618.0
다른,1619.6
뜻으로,1620.0
또,1620.4
찾아,1620.7
들어갔어.,1620.9
그러면은,1621.3
그거는,1622.4
약,1623.0
하는,1623.4
거라,1623.6
숙주가,1623.9
죽었는데,1625.0
죽었어,1625.5
바이러스,1626.4
같이,1627.2
갔다,1627.5
오면,1627.7
강한결합,1628.3
들어갑니다,1628.8
이제부터,1630.9
아니잖아.,1631.9
나,1637.1
여기다,1641.7
여기,1641.9
보면,1644.0
그,1644.5
자동차에,1645.5
있는,1648.2
부품과,1648.9
자동차의,1650.0
관계를,1650.4
나타내고,1650.9
있는,1651.3
데,1651.4
내비,1651.6
크리라는,1652.6
자동차,1653.1
클래스가,1653.8
있고,1654.4
그,1654.6
그,1655.5
안에,1655.6
샷시,1656.6
도어,1658.0
있어요,1658.9
영광,1660.5
관계니까,1662.2
샷시란,1662.6
도어는,1664.8
관계예요,1665.3
어그리게이션,1666.3
관계인데,1667.0
지금,1667.4
마름모가,1668.4
색깔이,1669.0
어때요,1669.3
이게,1669.6
무슨,1673.6
거야,1673.8
약,1673.9
약,1676.6
약,1677.6
한,1678.5
개,1678.7
라임이는,1678.8
어쨌다고,1679.2
두,1679.6
개를,1680.5
떼어,1680.8
놓아도,1681.5
둘,1681.9
다,1682.6
산다,1682.8
공장에서,1683.1
도어,1687.6
앞문,1688.7
안,1690.2
문자를,1690.5
하나,1691.0
딱,1691.2
됐어,1691.4
그렇다고,1691.7
해서,1693.5
그,1693.6
조화가,1693.8
뭐,1694.2
죽는,1697.0
건,1697.6
아니죠?,1697.7
그거를,1698.0
된,1698.8
거를,1699.2
다른,1699.4
다른,1699.8
자동차를,1700.8
딱,1701.4
부쳤어,1701.7
정상,1702.0
작동,1703.1
하잖아,,1703.4
그러면,1703.6
이거는,1705.3
약간.,1707.3
또,1711.2
뭔,1714.6
얘기,1714.9
하셨나,1715.1
당한,1715.5
결합이,1721.5
뭐가,1721.8
있을까,1722.0
강한,1722.3
결합은?,1725.5
아까,1733.9
지금,1735.8
코로나바이러스.,1736.1
스타크래프트,1745.9
에서,1748.2
어떤,1748.4
건물을,1749.4
공중에,1750.1
띄우면,1750.6
그,1751.2
애즈원,1752.1
되게,1753.1
파괴되는,1753.3
거,1753.9
있어,1754.0
옛날,1754.2
게임이야,1758.3
하게,1758.7
되는,1761.1
거,1761.4
확인,1761.4
안,1762.2
돼,1762.3
나중에,1762.4
그냥,1762.9
쉬었다가,1763.2
다시,1763.6
내려앉으면,1763.8
작동한다,1764.4
작동하는,1765.9
파괴되면서,1766.4
아직,1769.2
공장에,1771.5
뛰었는데,1771.7
파괴된다,1772.3
그러면은,1774.4
간결하며,1776.4
쉬었다가,1777.1
다시,1778.9
따부,1779.4
치면은,1779.6
정상,1780.0
작동,1780.9
약간,1781.1
다른,1781.9
애들은,1782.2
뭐가,1784.9
있을까,1785.0
그렇고,1785.4
다시,1787.2
돌아와서,1787.7
어디까지,1788.0
했어,1789.6
남의,1789.8
상속은,1795.3
알다시피,1796.0
이제,1797.1
클래스,1797.2
에서,1797.7
부모,1798.4
클래스,1801.1
클래스,1801.5
또는,1802.1
이,1803.3
책에서는,1803.5
그다음에,1803.9
서브클래스,1806.4
이렇게,1807.6
얘기하는데,1807.8
같은,1808.1
뭐,1808.8
같은,1808.9
개념이에요,1809.9
이,1810.3
책의,1811.3
개념들을,1811.7
따지면,1812.2
슈퍼클래스를,1812.5
상속받아서,1814.8
서브클래스가,1815.8
만들어지는데,1816.9
그중에,1817.7
모든,1819.1
거를,1819.7
다,1819.8
상속받아서,1819.9
속성과,1820.7
메소드를,1822.8
수도,1823.7
있고,1824.1
아니면,1824.3
좀,1824.7
필요에,1825.8
의해서,1826.1
새롭게,1826.4
뭐,1827.2
메세지를,1827.5
만들,1828.3
수도,1828.5
있고,1828.6
만들,1829.1
수,1829.6
있죠,1829.7
그런,1830.0
얘기,1830.6
여기,1830.9
보면,1831.9
임플로이,1832.2
라는,1833.2
슈퍼클래스,1834.0
가,1834.5
있고,1834.6
매니저라는,1834.8
제,1836.6
서브클래스가,1836.8
있습니다,1837.7
이걸,1838.1
상속을,1839.2
받아서,1839.6
매니저,1840.0
클래스에서는,1841.1
매니지드,1842.2
라는,1843.2
새로운,1843.6
속성,1844.4
하나를,1844.8
만들었고,1845.1
메이지라는,1845.5
또,1847.0
메써드를,1847.3
또,1847.8
하나,1848.4
만들었어요,1848.5
위에,1849.0
서버,1851.1
클렌슈어,1851.5
클래스없는,1851.9
것들인데,1852.5
삼척,1853.1
받은,1854.2
이후에,1854.5
만든것들,1854.8
주의할,1855.4
점은,1857.5
이거,1857.9
청소를,1859.2
나타낼,1859.6
때,1860.0
화살표로,1860.0
그리는데,1861.3
화살표가,1861.9
비어있어요,1862.9
하얗게,1863.5
그리고,1865.6
화살표,1866.5
화살을,1867.8
맞는,1869.4
것이,1870.0
슈퍼클래스,1870.6
입니다,1871.2
이,1871.5
방향을,1873.1
헷갈려,1873.7
가지고,1874.1
서브클래스에,1874.2
다음,1876.6
주는,1876.8
게,1877.7
아니라,1877.8
이거를,1878.0
좀,1880.2
외우기,1881.0
편하게,1882.4
나는,1882.9
뭘,1883.3
하냐면,1883.4
부모의,1883.7
가슴에,1885.1
모찌를,1885.7
한다,1886.3
누가,1886.5
자식,1889.1
이,1889.6
자식이,1889.7
부모에게,1890.9
가슴에,1891.7
모찌를,1892.2
한다,1892.7
이거를,1892.9
암기하고,1894.0
있으면,1898.6
큰일,1898.9
일이,1899.6
없다,1899.9
야,1900.2
부모가,1902.8
살,1905.1
만든,1905.4
거예요,1905.6
이거,1905.8
안,1909.9
되겠니,1910.0
한,1910.4
클래스가,1911.3
다른클래스의,1912.1
일반화된,1913.6
개념인,1915.0
경우,1915.8
송이,1916.1
이거를,1916.4
우리가,1917.5
일반화,1917.6
상식이라고,1918.5
하긴,1919.2
하지만,1919.5
일반,1919.6
하라고,1920.2
일반,1920.7
개념이,1923.3
경우,1924.7
왜,1925.1
그러냐면,1927.1
임플로이,1927.5
일반화된,1928.5
거거든요,1929.3
이거를,1929.8
이제,1930.4
또,1931.9
매니저,1932.2
또는,1933.1
뭐,1934.6
이런,1934.7
식으로,1935.6
이렇게,1935.6
계속,1935.9
파생클래스,1936.6
를,1937.9
만들,1938.3
수,1938.5
있죠,1938.6
그거,1938.8
에,1939.5
공통적인,1939.6
일반화된,1940.8
형상,1941.3
그게,1941.7
슈퍼글래스,1942.4
금호,1943.1
클래스,1943.9
상속,1944.3
이거는,1947.7
받을,1949.1
때,1949.8
두,1949.9
개,1950.2
이상,1950.3
이상,1950.7
처벌,1951.0
받을,1951.3
수,1951.5
있는,1951.6
거,1951.8
말하는,1951.9
건데,1953.1
자바에서,1953.4
가능하다고,1954.9
해서,1956.0
감사하고,1956.3
지금,1957.9
예를,1960.7
들면은,1961.1
대학원생은,1961.6
학생이라는,1963.7
클래스에서,1964.9
상속받고,1965.4
교수의,1966.0
클래스에서,1966.8
상처를,1968.0
받는다,1968.5
왜,1968.9
왜,1969.5
그러냐면,1970.0
박사과정은,1970.4
강의를,1972.2
시청,1972.9
그러면은,1973.9
교수의,1974.9
클래스,1975.9
해서,1976.4
필요한,1976.8
메써드,1977.3
속성을,1978.3
받아서,1979.2
상속받아서,1979.6
자기만의,1980.3
또,1981.6
액체,1981.7
만들,1982.6
수,1982.9
있기,1982.9
때문에,1983.1
학생이,1983.5
학생처럼,1984.3
강의를,1985.3
듣고,1986.2
강의를,1986.5
하기로,1987.3
하기,1987.6
때문에,1987.8
양쪽에서,1988.1
상처를,1988.7
받았나,1989.3
이런,1989.6
개념으로,1992.4
있고요,1992.7
오늘,1993.3
따라,1994.9
다른,1995.4
어떤,1995.7
언어들은,1996.1
복수창,1996.6
허용하지,1997.1
않는,1997.9
게,1998.2
있으니까,1998.3
그거는,1998.7
그,1999.3
특성이고,1999.4
다음에,2001.2
다형성,2001.9
프로그램에서,2002.5
특정,2004.9
중에,2005.8
하난데,2006.0
기본적으로,2006.2
다양성이,2008.3
라고,2008.9
하고,2009.1
얘기하면은,2009.2
생성자,2009.6
만들,2011.4
때,2011.7
파라미터가,2011.8
몇,2012.9
개냐,2013.2
따라서,2013.6
그,2015.1
차에,2015.7
뭐냐,2016.0
따라서,2016.3
여름,2016.7
여름,2018.6
휴가,2019.2
나올,2019.5
수,2019.7
있죠,2019.8
그,2020.0
다음에,2020.3
스커트도,2020.7
메서드도,2022.1
오버라이딩,2022.9
오버로딩,2025.0
오버라이딩,2025.4
갖고,2026.1
두,2027.3
개야,2029.1
두,2029.4
개나,2030.3
세,2030.5
개야,2030.6
따라서,2030.8
이름은,2031.2
똑같은데,2032.1
여러,2032.6
개의,2033.3
메소드들이,2033.7
나오죠,2034.2
파라미터만,2034.5
다르고,2035.5
그럴,2035.9
경우에,2036.8
우리는,2037.1
이것을,2037.3
모양을,2037.6
같은데,2039.4
여러,2039.8
개,2040.0
만들,2040.2
수,2040.4
있다,2040.5
다형성,2040.7
이라고,2042.3
한다,2042.8
라는,2044.0
메시지가,2047.9
있는데,2048.6
그게,2048.7
여러,2049.7
개,2051.3
개,2051.4
대여료,2051.5
나는,2052.2
안,2052.6
드셨어요,2053.8
오늘은,2054.5
뭐,2055.4
파이알제곱,2057.2
직사각형은,2057.6
가로,2059.4
세로,2059.9
뭐,2060.5
이런,2060.7
식으로,2060.9
부연이,2061.0
달라질,2062.5
수,2062.9
있죠,2063.0
네,2063.3
이름은,2063.4
똑같이,2063.7
잘,2066.6
자,2067.7
다,2067.9
아니까,2068.7
너무,2069.0
자세히,2070.3
얘기할,2071.1
순,2072.2
없다,2072.3
이런,2072.6
식으로,2073.1
폴리곤,2073.4
폴리곤,2074.3
2,2074.8
-,2075.1
15,2075.1
클래스에서,2075.3
상속받아서,2075.8
원하는,2078.0
것을,2079.2
이거는,2079.5
그냥,2080.6
10만,2080.8
개,2081.2
한,2081.5
것만,2082.1
1억만,2083.1
만들어,2083.7
놓고,2083.9
그거에,2084.2
대한,2084.9
구현은,2085.1
각각,2085.7
상속받은,2086.3
파생클래스,2087.3
에서,2087.9
알아서,2088.4
만드는,2089.1
방법,2089.4
다양성이다,2089.8
없었지,2091.6
여기까지,2093.6
할게,2096.5
시장에,2096.7
대한,2097.3
개념,2097.6
다,2099.3
끝났어요,2099.9
이미,2100.3
알고,2100.8
있기,2101.4
때문에,2101.5
빠르게,2101.6
설명했고,2102.4
이제부터는,2104.5
유니파이드,2105.4
모델링,2108.8
프로그램,2109.4
은행도,2112.8
아니고,2113.5
모델링,2113.5
모델링,2114.4
앞에,2115.4
unified,2116.2
모든,2117.4
모델링,2125.5
내가,2126.5
다,2127.0
통화,2127.1
시킬,2127.4
수,2127.7
있어,2127.7
이런,2127.9
뜻이,2128.5
언어를,2128.7
많이,2131.5
참고해서,2132.0
만들었어요,2132.5
전작에,2133.1
회로에서는,2135.0
이런,2135.5
해로,2136.1
해로,2136.3
2,2136.5
1,2136.8
그리면,2137.1
샐러드,2137.6
바,2138.2
있으며,2138.3
만들,2138.5
수,2139.0
있죠,2139.2
마찬가지로,2139.4
모델링을,2141.5
한번,2142.4
제대로,2142.8
만들어,2143.8
주면은,2144.2
시발,2144.5
짜증,2145.7
짜증,2146.1
짜증,2146.8
그,2147.0
예매,2148.5
이라는,2149.4
것이,2149.7
설계도,2150.0
어떤,2150.5
다양한,2151.8
어디로,2152.2
만들어내지,2152.5
역사는,2153.0
뭐,2156.3
뭐,2156.5
그거는,2156.6
알아서,2160.7
필요,2161.2
없어요,2161.5
버전이,2161.7
지금,2162.2
몇,2162.5
시냐,2162.7
아,2163.0
이,2164.2
책이,2164.5
업데이트,2164.9
됐네,2165.7
됐네,2166.1
이쪽까지,2168.4
돼,2170.7
90년,2170.9
2000년,2174.5
2010,2175.1
천재,2175.9
천재,2176.4
유행을,2176.7
2.5파이,2177.4
돼,2177.7
있는데,2178.0
중요하잖아요,2178.3
계속,2179.7
발전해서,2180.7
지금까지도,2181.1
널리,2182.5
쓰이고,2182.8
있다,2183.1
전,2183.3
세계공통어,2184.1
다,2184.8
이렇게,2185.0
이제,2186.5
우리가,2189.4
이제,2189.7
병원,2190.2
유행하는,2190.7
유행하는,2191.2
되게,2191.5
많은데,2191.9
아까,2192.2
얘기했듯이,2192.7
뮤직,2193.0
회사에,2194.0
그래,2194.3
갖고,2194.5
이제,2196.7
오늘,2197.4
배울,2197.7
게,2197.9
클래스,2198.1
다이어그램,2199.2
남의,2199.3
동적모델링,2201.7
지금,2202.6
상태는,2203.0
그냥,2209.6
임베디드,2210.4
이쪽에서는,2213.0
다르긴,2213.6
다르긴,2214.0
한데,2214.4
이,2214.7
책에서는,2215.1
요거를,2215.5
바로,2216.2
진아야,2216.5
오늘,2216.9
직접,2217.3
볼,2218.6
거는,2218.7
클래스,2219.0
다이어그램,2219.4
하고,2219.5
정적,2220.0
동적,2223.4
모델,2224.0
대표적인,2224.7
다이어그램,2225.3
자,2230.3
좋은,2231.4
시간에,2232.6
사용,2232.9
사용사례다이어그램,2233.1
ususek7,2234.2
말이,2236.5
계속,2237.8
본인이,2239.6
말로,2240.3
해야,2240.6
돼,2240.8
used,2240.9
usk,2244.0
유스케이스다이어그램,2244.7
기능이,2245.2
있고,2248.4
액터가,2248.7
있고,2249.2
관계가,2249.4
있고,2250.6
요렇게만,2250.8
표현해서,2251.3
엄청간단한,2252.0
그림이에요,2253.2
간단한,2253.9
그림,2254.9
있고,2255.0
클래스,2255.3
다이어그램,2256.3
은,2256.5
클래스의,2257.0
속성과,2258.4
오퍼레이션을,2258.8
다,2259.4
나타내주고,2259.6
아까,2260.2
말했던,2260.5
관계,2260.8
이런,2261.2
것들을,2261.6
표현을,2262.6
합니다,2263.0
잠시,2263.3
권사,2263.7
1그램은,2264.2
시간의,2264.7
흐름,2266.0
시간의,2266.2
흐름이,2267.2
있기,2267.5
때문에,2267.8
동작상의,2268.2
그래미,2269.9
대표적인,2270.3
여기,2271.0
들어가,2273.1
정점은,2273.5
객체를,2275.0
나타내고,2275.5
방향성있는,2276.2
간선은,2277.3
객체,2279.7
사이를,2280.9
오가는,2281.6
메시지를,2282.6
시간,2284.7
수술한다,2285.9
결제,2286.6
사용하는,2287.5
메시지,2288.0
이게,2288.4
이제,2289.2
함수,2289.4
코를,2289.9
메시지,2290.2
콜,2291.2
하면은,2291.4
메세지를,2291.8
안에,2293.9
파라미터가,2294.2
있죠,2294.8
거기,2295.1
안에다가,2296.6
뭐,2297.1
무슨,2297.2
오브젝트,2297.8
ig,2298.5
무슨,2298.8
또,2299.5
입력값들,2299.7
배열,2301.0
또는,2301.7
너,2302.6
구두,2302.8
책값이,2303.1
넘어가자,2303.6
그,2304.1
그게,2305.1
메시지,2306.0
그렇고,2306.1
상태다이어그램,2310.0
은,2312.6
어떤,2313.1
시트,2313.9
상태를,2314.2
변화를,2314.8
보여,2316.3
주는,2316.6
거야,2316.8
화살표가,2317.0
이렇게,2318.9
이렇게,2320.4
돼,2321.6
있어요,2322.2
여깄네,2325.7
여깄네,2327.3
이런,2327.5
식으로,2328.2
해서,2328.4
화살표가,2328.7
자기,2329.2
자신으로,2329.7
오기도,2330.1
하고,2330.4
다른,2330.6
쪽을,2331.1
보내게,2331.3
되면,2331.6
이거,2331.7
여기서,2332.5
보는,2333.3
건,2335.0
뭐냐면,2335.1
같은,2335.4
거,2337.0
같다,2337.1
꺼졌다,2338.1
켜졌다,2338.4
꺼졌다,2338.7
형태를,2339.0
중요한,2340.4
부분,2341.9
임베디드,2342.2
쪽,2343.1
껐다,2344.0
켰다,2345.9
이런,2346.1
것들이,2346.4
중요하기,2346.7
때문에,2347.0
이런,2347.3
거,2348.6
이런,2348.8
거,2349.3
다,2349.5
해,2350.2
그래야,2350.3
많이,2350.6
그래요,2350.9
패치,2351.2
작업,2358.9
배치는,2359.1
다르지,2359.8
않습니다,2360.2
다르지,2360.4
않아,2363.8
않고,2364.0
uml,2364.9
모델링,2367.7
가장하는,2368.2
과장은,2368.7
다음,2369.4
단계를,2369.8
거치는,2370.1
데,2370.5
이걸,2370.6
왜,2371.0
오라는,2371.1
건,2371.6
아니고,2371.7
한번,2372.0
쪽,2372.9
읽으면,2373.1
아,2373.6
그렇구나,2374.0
이렇게,2375.5
얘기하면,2375.9
돼,2376.4
맨,2376.6
처음에는,2379.0
사용사례다이어그램,2379.5
그린다,2380.6
뭘,2381.4
가지고,2382.3
요구사항을,2382.5
가지고,2383.5
기능을,2383.9
찾아,2384.6
정리해,2385.7
갖고,2386.7
사용자의,2386.9
다이어그램을,2388.1
하고,2388.9
그,2390.0
다음에,2390.6
하는,2390.8
거는,2391.0
이제,2391.3
클래스,2391.4
후보들을,2391.9
찾아서,2392.4
객체들을,2392.8
개체들,2394.1
이름을,2394.6
정해,2394.9
티처,2395.1
코스,2399.3
이런,2400.5
클래스가,2401.3
있어야겠구나,2401.9
이름만이라도,2402.4
정하면,2403.7
그게,2404.2
이제,2404.8
그,2405.0
클래스,2405.2
다이어그램,2406.5
을,2406.8
그리기,2407.2
아처,2407.5
단계예요,2407.8
그다음에,2408.2
세번째로는,2409.5
사용,2410.8
사례를,2412.0
기초로해서,2412.4
시퀀스,2413.0
다이어그램,2413.7
이게,2413.8
무엇을,2416.0
호출,2417.1
해,2417.5
갖고,2417.6
데이터가,2417.8
어떻게,2418.7
흘러갔고,2419.0
거기에,2419.5
메시지가,2420.0
뭐,2420.3
안에,2420.6
뭐가,2421.1
들어,2421.3
입히기,2421.4
아니지,2423.0
이렇게,2424.7
있어,2425.7
아무것도,2426.0
안,2426.9
쓰면,2427.3
어떡해,2427.6
나중에,2428.0
찍어,2429.0
보려고,2429.4
프린트,2429.8
안,2432.3
해,2432.4
놨으면,2432.5
우선,2432.8
22,2433.4
프라이드에,2434.6
차는,2435.6
뭐가,2437.2
이렇게,2437.4
해서,2437.6
나중에,2437.9
이거,2438.5
오픈,2438.8
안,2439.2
해,2439.4
줘,2439.5
답을,2439.6
4번은,2440.6
클래스속성,2443.1
오퍼레이션,2444.2
관계,2445.3
찾아서,2446.0
클래스,2446.9
다이어그램,2447.7
그리스가,2447.9
있고,2449.7
그다음에,2450.3
이제,2452.5
상태,2452.7
다이어그램이나,2453.2
액티비티다이어그램,2453.8
같은,2454.6
거,2455.0
필요,2455.1
하면,2455.2
그걸,2455.5
추가로,2456.0
그러면,2456.3
나중에,2457.6
전체,2457.9
시스템이,2458.3
나오고,2458.7
전체,2459.0
시스템,2459.6
구조를,2459.8
혹시,2460.4
내일,2463.0
또,2463.2
껐어,2463.4
엄마가,2463.7
필요하면,2463.8
퍼스타,2464.2
말을,2464.7
하면,2464.9
지금,2465.2
사랑이죠.,2469.1
나중에,2469.8
이제,2470.3
그,2470.5
갔을때,2470.7
이제,2474.7
11월,2474.9
9일,2475.4
10일,2476.0
하고,2476.4
하는데,2476.5
그때,2476.8
라든지,2477.6
아니면,2478.2
졸업논문발표,2478.7
할,2479.3
때,2479.7
그,2479.9
7개,2481.2
어떻게,2481.8
실제로,2483.0
설계했다.,2483.4
부조를,2484.6
얘기할,2485.2
때,2485.6
지금,2485.8
말한,2487.0
상생자금,2487.4
시퀀스,2488.5
다이어그램,2489.0
클래스,2489.1
다이어그램,2489.7
요것만,2489.9
가지고,2490.6
얘기해도,2491.1
서로,2491.8
그,2492.8
조심하고,2493.1
도,2494.0
아,2494.2
얘가,2494.7
뭘,2495.1
살려고,2495.3
누구나,2495.6
어떤,2496.1
분이,2496.3
이런,2496.6
것들이,2497.2
금방,2497.4
이해가,2498.4
돼요,2498.9
말로,2499.1
하는,2501.5
거보다는,2501.9
뭐,2502.3
딱,2503.1
보여,2504.9
주면은,2505.1
나,2505.4
이게,2505.6
현재,2506.0
어떤,2506.3
구조로,2506.7
되어,2507.0
있구나,2507.2
지금,2507.6
이거,2507.9
하는,2508.4
게,2509.0
뭐고,2509.1
날,2509.4
하는,2509.5
것들이,2509.7
바로,2510.0
알아,2510.3
낼,2510.9
수가,2511.0
있습니다,2511.2
지금,2511.6
여기도,2512.6
그리,2512.9
내가,2514.9
있을,2515.1
거야,2515.4
여기,2515.4
저기,2515.8
걸어,2516.6
놨잖아,2517.4
발표,2517.6
12개,2518.6
사기,2521.6
지금,2521.7
벽에,2522.1
걸려,2523.1
있는데,2523.5
거기에,2523.8
담아,2524.2
뭐,2524.4
하나,2525.9
있던데,2526.1
그렇게,2526.5
할,2528.3
수가,2528.6
있고,2528.8
지금,2529.0
방금,2531.2
얘기한,2531.5
거를,2531.8
그림으로,2532.1
편한,2533.3
거야,2533.6
처음에,2533.8
사용,2534.1
사랑의,2534.3
그린,2534.7
그림,2535.1
그리고,2535.8
클래스,2536.2
후보를,2537.7
한,2538.0
장,2538.2
한,2538.3
다음에,2538.4
순서다이어그램,2538.7
시퀀스다이어그램,2539.7
순서다이어그램,2540.5
상태다이어그램,2542.4
그리고,2543.6
액티비티,2544.6
다이어그램,2545.2
그리스,2545.4
필요하면,2546.1
그리고,2546.8
이게,2547.2
없어도,2547.7
순서다이어그램,2548.2
하고,2549.2
그런,2549.7
말,2550.5
있으면,2550.6
마지막에,2551.0
크리스,2551.9
아니거든,2552.2
결국,2552.6
예매해서,2554.2
최종적,2555.8
타일,2556.6
그림은,2556.9
클래스다이어그램,2557.3
클래스,2558.0
다이어그램,2559.5
있으면,2559.7
바로,2560.3
언제,2561.0
프로그램이,2561.9
시작할,2562.7
수가,2563.3
있어,2563.4
그만큼,2563.7
시퀀스,2564.6
다이어그램,2565.0
2,2565.1
종합,2565.5
패키지입니다,2566.4
종합패키지,2566.8
예약가이드,2567.5
c,2569.3
클래스,2569.6
다이어그램,2569.9
망가지고,2570.1
-,2570.9
2,2571.2
흘러가는,2571.4
벌을,2572.0
좀,2572.3
보기가,2572.7
어려운,2573.0
게,2573.3
있어서,2573.4
십분,2574.5
